Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic,anomaly
-0.197143,-0.102143,0.021429,105.228571,1.425,-0.031429,0.596717,104.285714,7.708191,0.464537,0.285714,0.357143,0.285714,0.142857,0.642857,0.357143,0.285714,0.214286,0.071429,1
-0.042143,-0.052143,0.08,26.485714,1.01,-0.022857,0.722542,125.0,10.579652,2.992651,0.0,0.285714,0.357143,0.142857,0.5,0.5,0.357143,0.285714,0.071429,-1
-0.35,-0.167143,-0.094286,23.192857,-0.513571,0.320714,0.56766,152.857143,6.770678,-0.00622,0.071429,0.357143,0.428571,0.071429,0.714286,0.285714,0.285714,0.142857,0.142857,-1
-0.105714,-0.577857,0.285,120.328571,0.566429,0.157857,0.111731,20.714286,4.869273,-0.859114,0.928571,1.0,0.071429,0.0,0.5,0.5,0.0,0.0,0.0,-1
-0.24,-0.215714,0.092857,56.057143,-0.19,0.280714,0.68483,202.142857,10.621395,1.993425,0.142857,0.357143,0.571429,0.0,0.571429,0.428571,0.142857,0.142857,0.0,-1
-0.194286,-0.399286,0.12,-26.371429,2.046429,0.002143,0.48361,42.142857,7.816668,0.032799,0.428571,0.571429,0.214286,0.214286,0.571429,0.428571,0.357143,0.214286,0.142857,1
-0.122143,0.123571,0.362857,78.271429,2.259286,-0.202143,1.013486,195.0,12.79222,6.030946,0.0,0.0,0.5,0.071429,0.5,0.5,0.5,0.5,0.0,-1
-0.274286,-0.202143,0.102857,-4.185714,0.037857,0.152143,0.651588,153.571429,10.342965,1.992862,0.214286,0.428571,0.571429,0.071429,0.642857,0.357143,0.285714,0.214286,0.071429,1
-0.157143,-0.195,0.164286,30.65,0.692857,0.142857,0.324762,7.142857,9.036901,1.708751,0.5,0.571429,0.071429,0.285714,0.571429,0.428571,0.142857,0.142857,0.0,-1
-0.367857,-0.407857,0.015,53.964286,-0.068571,0.314286,0.391856,125.0,7.845049,0.033193,0.214286,0.714286,0.428571,0.071429,0.642857,0.357143,0.071429,0.071429,0.0,1
-0.352857,-0.579286,0.215,79.8,0.01,0.227143,0.218941,41.428571,4.869273,-0.859114,0.714286,1.0,0.142857,0.0,0.714286,0.285714,0.0,0.0,0.0,-1
0.283571,-0.245714,-0.281429,40.342857,3.892857,-0.268571,0.304041,0.0,3.337461,-3.008128,0.142857,0.428571,0.0,0.285714,0.428571,0.571429,0.357143,0.071429,0.285714,-1
-0.295714,-0.247143,-0.122857,30.071429,1.327857,0.082143,0.159939,48.571429,3.972253,-1.004217,0.142857,0.571429,0.142857,0.142857,0.714286,0.285714,0.214286,0.071429,0.142857,-1
-0.478571,-0.235,0.21,10.914286,-0.962143,0.3,0.58356,195.714286,10.871898,2.992684,0.285714,0.357143,0.714286,0.0,0.714286,0.285714,0.214286,0.214286,0.0,-1
-0.072143,-0.138571,0.057143,88.7,1.857857,-0.044286,0.487827,27.857143,10.105428,0.994865,0.285714,0.5,0.071429,0.214286,0.5,0.5,0.214286,0.142857,0.071429,1
-0.397143,-0.225,0.072857,4.964286,-0.752857,0.391429,0.567763,132.142857,9.901285,0.994132,0.285714,0.357143,0.357143,0.142857,0.714286,0.285714,0.214286,0.142857,0.071429,1
-0.369286,-0.273571,0.254286,-7.278571,-0.465714,0.222857,0.575806,174.285714,10.871898,2.992684,0.285714,0.357143,0.5,0.0,0.642857,0.357143,0.214286,0.214286,0.0,1
0.024286,-0.068571,0.089286,58.25,2.351429,-0.179286,0.410047,167.142857,11.374428,2.033143,0.071429,0.142857,0.428571,0.071429,0.428571,0.571429,0.357143,0.285714,0.071429,-1
-0.220714,-0.136429,0.173571,25.907143,0.778571,0.055,0.304334,62.857143,9.759199,1.985624,0.285714,0.428571,0.214286,0.285714,0.785714,0.214286,0.142857,0.142857,0.0,1
-0.141429,-0.307857,-0.009286,17.65,0.987857,0.070714,0.589419,118.571429,6.770678,-0.00622,0.214286,0.571429,0.428571,0.071429,0.571429,0.428571,0.285714,0.142857,0.142857,1
-0.382143,-0.296429,0.031429,24.671429,-0.975,0.452143,0.499417,195.0,6.943251,-0.005127,0.285714,0.357143,0.5,0.0,0.642857,0.357143,0.142857,0.071429,0.071429,-1
-0.368571,-0.173571,0.003571,15.785714,-0.686429,0.349286,0.564802,167.142857,9.901283,0.993603,0.142857,0.357143,0.5,0.071429,0.714286,0.285714,0.214286,0.142857,0.071429,1
-0.180714,-0.21,0.143571,-10.25,0.335714,0.142143,0.649862,139.285714,10.342965,1.993391,0.214286,0.357143,0.428571,0.071429,0.571429,0.428571,0.285714,0.214286,0.071429,1
-0.551429,-0.112857,0.01,-0.535714,-1.174286,0.384286,0.557163,153.571429,10.621395,1.993425,0.142857,0.357143,0.5,0.142857,0.785714,0.214286,0.142857,0.142857,0.0,-1
-0.527143,-0.324286,-0.133571,4.05,-0.967857,0.517143,0.500298,152.857143,3.687377,-1.005479,0.214286,0.5,0.428571,0.142857,0.785714,0.214286,0.214286,0.071429,0.142857,-1
-0.218571,-0.377857,0.105,6.65,0.235714,0.303571,0.335833,90.0,7.863277,0.067212,0.285714,0.714286,0.357143,0.285714,0.642857,0.357143,0.142857,0.142857,0.0,1
-0.134286,-0.475714,0.282143,17.657143,2.252143,-0.195,0.660999,63.571429,9.899195,0.994831,0.571429,0.571429,0.428571,0.0,0.5,0.5,0.357143,0.214286,0.142857,-1
-0.478667,-0.428667,0.081333,-1.986667,-0.381333,0.262667,0.521409,150.666667,6.965624,-0.00569,0.466667,0.533333,0.733333,0.0,0.733333,0.266667,0.266667,0.133333,0.133333,-1
-0.208667,-0.440667,-0.101333,6.873333,1.71,0.106667,0.430029,104.0,3.400178,-2.004569,0.266667,0.666667,0.333333,0.066667,0.6,0.4,0.266667,0.066667,0.2,-1
-0.608,-0.226,0.112667,25.213333,-1.771333,0.538667,0.493493,182.0,10.621395,1.993425,0.266667,0.333333,0.466667,0.066667,0.8,0.2,0.133333,0.133333,0.0,-1
-0.399333,-0.277333,0.043333,-9.553333,-0.578,0.342667,0.244606,26.0,4.868809,-0.861247,0.533333,0.733333,0.066667,0.2,0.866667,0.133333,0.0,0.0,0.0,-1
-0.222,0.112,0.182667,-8.266667,0.304667,0.048,0.641962,84.666667,11.150471,5.029489,0.066667,0.133333,0.266667,0.333333,0.6,0.4,0.4,0.4,0.0,-1
-0.176667,-0.055333,0.266667,-17.666667,0.195333,0.024,0.598261,123.333333,11.150467,4.991202,0.2,0.333333,0.4,0.133333,0.533333,0.466667,0.333333,0.333333,0.0,1
-0.157333,-0.161333,0.296667,14.733333,0.510667,0.05,0.641228,117.333333,11.032662,3.991943,0.266667,0.333333,0.4,0.066667,0.533333,0.466667,0.266667,0.266667,0.0,1
-0.249333,-0.146,0.288667,-18.966667,0.162,0.046,0.702181,142.666667,11.150467,4.991202,0.133333,0.4,0.466667,0.066667,0.6,0.4,0.333333,0.333333,0.0,-1
-0.108,0.054,0.270667,54.346667,2.085333,-0.259333,0.625519,39.333333,11.614897,4.850331,0.266667,0.266667,0.2,0.2,0.6,0.4,0.333333,0.333333,0.0,1
0.226667,-0.372,-0.194667,39.366667,3.662667,-0.243333,0.398912,71.333333,3.804006,-2.965575,0.133333,0.6,0.2,0.133333,0.333333,0.666667,0.4,0.133333,0.266667,-1
-0.208,-0.356667,0.147333,97.466667,0.389333,0.160667,0.169097,84.666667,7.707184,0.463105,0.466667,0.6,0.266667,0.066667,0.6,0.4,0.133333,0.133333,0.0,1
0.114667,0.084,0.220667,70.74,3.550667,-0.49,0.435875,26.0,10.722634,3.849637,0.2,0.2,0.066667,0.2,0.533333,0.466667,0.4,0.333333,0.066667,-1
-0.248,-0.098667,0.256,-8.046667,-0.045333,0.096667,0.754344,162.0,11.150467,4.991202,0.066667,0.333333,0.466667,0.066667,0.6,0.4,0.333333,0.333333,0.0,-1
-0.018,0.127333,0.324,64.366667,3.165333,-0.447333,0.594499,39.333333,12.79222,5.992659,0.2,0.2,0.2,0.2,0.533333,0.466667,0.4,0.4,0.0,-1
-0.292667,-0.546667,-0.028667,100.113333,0.939333,0.138667,0.305071,52.666667,2.928411,-2.006342,0.466667,0.8,0.4,0.066667,0.666667,0.333333,0.133333,0.0,0.133333,-1
-0.099333,0.012667,0.311333,65.08,2.697333,-0.344667,0.478114,52.0,12.207512,4.851063,0.266667,0.333333,0.2,0.133333,0.6,0.4,0.333333,0.333333,0.0,1
-0.613333,-0.264,0.096,3.673333,-1.951333,0.645333,0.452189,188.666667,10.110084,1.032452,0.333333,0.333333,0.533333,0.133333,0.8,0.2,0.133333,0.133333,0.0,-1
-0.245333,-0.120667,0.286,-13.04,0.103333,0.066,0.714355,149.333333,11.150467,4.991202,0.133333,0.333333,0.466667,0.066667,0.6,0.4,0.333333,0.333333,0.0,-1
0.184,-0.324667,-0.204,55.98,4.395333,-0.434,0.571339,32.666667,3.830234,-3.144969,0.2,0.533333,0.133333,0.066667,0.4,0.6,0.466667,0.133333,0.333333,-1
0.002,0.064,0.375333,74.386667,3.278667,-0.507333,0.574149,39.333333,12.219488,5.850322,0.266667,0.266667,0.2,0.133333,0.533333,0.466667,0.4,0.4,0.0,1
-0.078667,-0.395333,0.249333,137.046667,2.220667,-0.200667,0.240711,6.666667,7.704987,0.461671,0.533333,0.666667,0.066667,0.133333,0.6,0.4,0.266667,0.2,0.066667,-1
0.146,-0.319333,-0.228,73.273333,3.441333,-0.191333,0.39905,58.666667,3.804006,-2.965575,0.133333,0.533333,0.2,0.2,0.4,0.6,0.4,0.133333,0.266667,-1
-0.360667,-0.294667,-0.016,7.126667,0.208667,0.326667,0.421822,52.0,6.651037,-0.005657,0.333333,0.533333,0.133333,0.266667,0.666667,0.333333,0.133333,0.066667,0.066667,1
-0.14,-0.351333,0.198,62.446667,2.166,-0.154667,0.30775,13.333333,7.717575,0.501561,0.466667,0.666667,0.133333,0.2,0.6,0.4,0.333333,0.266667,0.066667,-1
-0.604667,-0.268,0.15,-24.626667,-1.419333,0.493333,0.511039,123.333333,10.621395,1.993425,0.333333,0.4,0.333333,0.133333,0.8,0.2,0.133333,0.133333,0.0,-1
-0.049333,-0.103333,0.432667,60.36,3.578667,-0.588667,0.937127,104.666667,12.230744,5.992096,0.266667,0.333333,0.466667,0.0,0.466667,0.533333,0.533333,0.466667,0.066667,-1
-0.244667,-0.196667,0.216,-7.646667,0.12,0.104667,0.651081,136.666667,10.579652,2.992651,0.266667,0.333333,0.466667,0.066667,0.6,0.4,0.333333,0.266667,0.066667,1
-0.222,-0.139333,0.194667,28.713333,1.352667,0.012,0.629149,97.333333,10.599437,2.989882,0.266667,0.466667,0.333333,0.2,0.666667,0.333333,0.2,0.2,0.0,1
-0.317333,-0.219333,0.189333,-17.666667,-0.340667,0.210667,0.557222,156.0,10.871898,2.992684,0.266667,0.4,0.466667,0.066667,0.6,0.4,0.2,0.2,0.0,1
-0.069333,0.116667,0.384667,22.313333,1.350667,-0.274,0.833087,117.333333,11.947078,6.990453,0.133333,0.133333,0.4,0.133333,0.533333,0.466667,0.466667,0.466667,0.0,-1
-0.243333,-0.058667,0.218667,3.54,0.017333,0.072667,0.778425,162.0,11.150467,4.991202,0.0,0.333333,0.466667,0.066667,0.6,0.4,0.333333,0.333333,0.0,-1
0.146,-0.319333,-0.228,65.046667,3.441333,-0.191333,0.404092,58.666667,3.804006,-2.965575,0.133333,0.533333,0.2,0.2,0.4,0.6,0.4,0.133333,0.266667,-1
-0.569333,-0.515333,0.252667,28.573333,-0.665333,0.267333,0.154457,39.333333,7.477388,0.140145,0.733333,0.866667,0.2,0.0,0.866667,0.133333,0.066667,0.066667,0.0,-1
-0.066,-0.725333,0.282,63.26,2.834,-0.152,0.121389,6.666667,3.687351,-1.147083,0.733333,0.933333,0.066667,0.0,0.466667,0.533333,0.2,0.066667,0.133333,-1
-0.604667,-0.184667,0.085333,-1.986667,-1.948,0.514,0.445797,175.333333,9.036901,1.708751,0.266667,0.466667,0.533333,0.066667,0.866667,0.133333,0.133333,0.133333,0.0,-1
0.599333,-0.120667,-0.165333,165.36,7.493333,-1.068667,0.5306,0.0,4.771104,-1.004253,0.0,0.2,0.0,0.066667,0.2,0.8,0.6,0.266667,0.333333,-1
-0.810667,-0.444667,0.094,6.24,-2.585333,0.776667,0.252803,175.333333,6.015,-0.005094,0.466667,0.533333,0.466667,0.066667,0.933333,0.066667,0.0,0.0,0.0,-1
-0.4,-0.233333,0.078667,32.966667,-0.577333,0.444667,0.434319,110.666667,10.110084,1.032452,0.333333,0.4,0.333333,0.266667,0.666667,0.333333,0.133333,0.133333,0.0,1
-0.094667,0.089333,0.27,72.593333,2.71,-0.328,0.564871,39.333333,12.207512,4.851063,0.266667,0.266667,0.2,0.2,0.6,0.4,0.333333,0.333333,0.0,-1
-0.660667,-0.046667,-0.134667,46.04,-3.15,0.864667,0.04437,194.666667,5.939312,-0.007227,0.2,0.466667,0.666667,0.266667,1.0,0.0,0.0,0.0,0.0,-1
-0.665333,-0.476,-0.016667,6.24,-1.796,0.616,0.424285,194.666667,2.995,-1.004916,0.333333,0.6,0.533333,0.0,0.866667,0.133333,0.066667,0.0,0.066667,-1
-0.261333,-0.464667,-0.144667,32.173333,0.912667,0.190667,0.131295,91.333333,2.810538,-2.004738,0.266667,0.8,0.466667,0.066667,0.666667,0.333333,0.133333,0.0,0.133333,-1
-0.012,0.069333,0.307333,60.72,2.976,-0.399333,0.396029,32.666667,11.464617,4.84893,0.266667,0.266667,0.133333,0.2,0.6,0.4,0.333333,0.333333,0.0,-1
-0.192,-0.543333,0.22,27.306667,1.644,0.07,0.26795,58.666667,6.68005,-0.004924,0.6,0.733333,0.2,0.066667,0.533333,0.466667,0.133333,0.066667,0.066667,-1
0.236,-0.334667,-0.14,49.673333,4.402,-0.394,0.298107,71.333333,3.80689,-2.00387,0.133333,0.6,0.2,0.066667,0.333333,0.666667,0.4,0.133333,0.266667,-1
-0.024,-0.209333,0.236667,12.546667,1.964667,-0.116,0.20212,64.666667,11.689597,3.031703,0.266667,0.466667,0.2,0.2,0.466667,0.533333,0.266667,0.266667,0.0,1
-0.240667,-0.080667,0.248667,5.46,0.166,0.042,0.738814,149.333333,11.150467,4.991202,0.066667,0.333333,0.466667,0.066667,0.6,0.4,0.333333,0.333333,0.0,-1
0.114667,0.084,0.220667,70.74,3.550667,-0.49,0.478114,26.0,10.722634,3.849637,0.2,0.2,0.066667,0.2,0.533333,0.466667,0.4,0.333333,0.066667,-1
-0.128667,-0.189333,0.200667,-14.56,0.683333,0.032667,0.651081,130.0,10.579652,2.992651,0.2,0.333333,0.4,0.066667,0.533333,0.466667,0.333333,0.266667,0.066667,1
-0.248,-0.098667,0.256,-14.96,-0.045333,0.096667,0.754344,162.0,11.150467,4.991202,0.066667,0.333333,0.466667,0.066667,0.6,0.4,0.333333,0.333333,0.0,-1
0.045333,0.076667,0.402,15.4,2.121333,-0.396667,0.830327,91.333333,11.947078,6.990453,0.133333,0.2,0.333333,0.133333,0.466667,0.533333,0.466667,0.466667,0.0,-1
0.072,-0.160667,-0.186,72.893333,1.694667,-0.070667,0.483254,78.0,4.554977,-1.004453,0.066667,0.066667,0.2,0.066667,0.466667,0.533333,0.333333,0.133333,0.2,-1
-0.351333,-0.04,0.238,-28.986667,-0.538,0.154667,0.687035,149.333333,11.150467,4.991202,0.133333,0.266667,0.466667,0.133333,0.666667,0.333333,0.333333,0.333333,0.0,-1
-0.108,0.054,0.270667,-12.006667,2.085333,-0.259333,0.430681,39.333333,11.614897,4.850331,0.266667,0.266667,0.2,0.2,0.6,0.4,0.333333,0.333333,0.0,-1
-0.2,0.062667,0.338667,-35.946667,-0.034,-0.134667,0.835495,208.0,11.319873,6.989721,0.0,0.0,0.533333,0.0,0.533333,0.466667,0.466667,0.466667,0.0,-1
-0.185333,-0.166667,0.342667,-15.226667,0.293333,0.032667,0.702525,136.0,11.150467,4.991202,0.2,0.4,0.4,0.066667,0.533333,0.466667,0.333333,0.333333,0.0,1
0.03,-0.042667,0.302667,95.386667,5.776,-0.885333,0.51705,26.0,12.65915,4.994831,0.066667,0.4,0.066667,0.0,0.466667,0.533333,0.466667,0.4,0.066667,-1
-0.129333,-0.023333,0.262,60.72,1.860667,-0.189333,0.380163,39.333333,10.732764,3.848938,0.333333,0.333333,0.2,0.2,0.666667,0.333333,0.266667,0.266667,0.0,1
-0.462667,-0.362667,-0.036667,61.813333,0.649333,0.200667,0.263153,58.666667,3.972253,-1.004217,0.333333,0.666667,0.266667,0.133333,0.8,0.2,0.2,0.066667,0.133333,-1
-0.300667,-0.298667,0.08,-14.58,-0.142,0.232,0.104897,26.0,6.663188,-0.822961,0.533333,0.666667,0.066667,0.2,0.8,0.2,0.066667,0.066667,0.0,-1
-0.262,-0.079333,0.274667,-28.986667,-0.038667,0.059333,0.264838,123.333333,11.150467,4.991202,0.2,0.333333,0.4,0.133333,0.6,0.4,0.333333,0.333333,0.0,-1
0.018,0.105333,0.356667,65.08,3.812667,-0.554667,0.529353,45.333333,12.490127,5.851055,0.2,0.266667,0.133333,0.133333,0.533333,0.466667,0.4,0.4,0.0,-1
0.046667,-0.354,0.476667,-13.306667,1.942,-0.24,0.426077,90.666667,11.150467,4.991202,0.333333,0.533333,0.266667,0.0,0.333333,0.666667,0.333333,0.333333,0.0,-1
-0.482667,-0.435333,-0.012667,-1.986667,-1.074667,0.514667,0.516247,188.0,4.836693,-0.966629,0.266667,0.6,0.533333,0.066667,0.733333,0.266667,0.133333,0.066667,0.066667,-1
-0.468667,-0.383333,0.184,-5.16,-0.72,0.356667,0.421201,143.333333,8.900171,0.928402,0.4,0.533333,0.533333,0.133333,0.733333,0.266667,0.2,0.2,0.0,1
0.030667,0.121333,0.467333,14.086667,2.048667,-0.444667,0.833087,91.333333,11.984885,7.989713,0.133333,0.133333,0.333333,0.133333,0.466667,0.533333,0.533333,0.533333,0.0,-1
-0.260667,-0.080667,0.1,51.466667,0.876,0.14,0.261783,104.0,11.689594,2.993416,0.133333,0.333333,0.266667,0.2,0.6,0.4,0.2,0.2,0.0,1
0.307333,0.036,0.278,42.76,4.579333,-0.659333,0.600191,26.0,12.207512,4.851063,0.2,0.333333,0.066667,0.133333,0.333333,0.666667,0.333333,0.333333,0.0,-1
0.051333,-0.314,0.439333,21.646667,2.004667,-0.264,0.452437,90.666667,11.150467,4.991202,0.266667,0.533333,0.266667,0.0,0.333333,0.666667,0.333333,0.333333,0.0,-1
-0.134667,0.165333,0.322,74.386667,3.85,-0.448667,0.681772,136.0,12.480497,5.710183,0.133333,0.333333,0.4,0.066667,0.6,0.4,0.4,0.4,0.0,-1
-0.250667,-0.104667,0.274,-7.38,0.045333,0.075333,0.705025,156.0,11.150467,4.991202,0.133333,0.333333,0.533333,0.066667,0.6,0.4,0.333333,0.333333,0.0,-1
-0.108,0.054,0.270667,26.18,2.085333,-0.259333,0.522248,39.333333,11.614897,4.850331,0.266667,0.266667,0.2,0.2,0.6,0.4,0.333333,0.333333,0.0,1
-0.094667,0.089333,0.27,103.68,2.71,-0.328,0.574149,39.333333,12.207512,4.851063,0.266667,0.266667,0.2,0.2,0.6,0.4,0.333333,0.333333,0.0,-1
-0.125333,0.086667,0.288,-13.926667,0.873333,-0.131333,0.744715,84.666667,11.24331,6.028748,0.066667,0.133333,0.266667,0.266667,0.533333,0.466667,0.466667,0.466667,0.0,-1
0.317333,-0.178667,0.066667,-2.64,4.07,-0.347333,0.225253,19.333333,8.240211,0.224795,0.0,0.333333,0.066667,0.466667,0.266667,0.733333,0.533333,0.466667,0.066667,-1
-0.414667,-0.191333,0.254,-6.346667,-0.181333,0.186,0.57817,84.666667,11.032662,3.991943,0.333333,0.4,0.333333,0.2,0.666667,0.333333,0.266667,0.266667,0.0,1
-0.244667,-0.106,0.251333,-7.38,0.224667,0.022,0.725894,142.666667,11.150467,4.991202,0.066667,0.4,0.466667,0.066667,0.6,0.4,0.333333,0.333333,0.0,-1
-0.402667,-0.427333,0.176,15.733333,0.687333,0.204667,0.209935,26.0,6.972312,-0.004395,0.533333,0.6,0.066667,0.133333,0.733333,0.266667,0.133333,0.066667,0.066667,1
-0.379333,-0.337333,0.082,-13.306667,-0.026667,0.286667,0.618571,110.666667,9.901283,0.993603,0.333333,0.533333,0.4,0.133333,0.666667,0.333333,0.2,0.133333,0.066667,1
-0.273333,-0.264667,0.144,51.033333,0.71,0.090667,0.261225,45.333333,7.493804,0.179164,0.466667,0.733333,0.133333,0.133333,0.733333,0.266667,0.133333,0.133333,0.0,1
-0.412,-0.284,0.225333,13.8,-0.35,0.190667,0.624254,130.666667,10.871898,2.992684,0.4,0.4,0.533333,0.066667,0.666667,0.333333,0.2,0.2,0.0,1
-0.171333,-0.071333,0.278667,-28.986667,0.253333,0.014667,0.789116,116.666667,11.150467,4.991202,0.2,0.333333,0.333333,0.133333,0.533333,0.466667,0.333333,0.333333,0.0,-1
0.177333,-0.232667,-0.242,98.5,2.120667,-0.145333,0.267287,104.0,3.972252,-1.007083,0.066667,0.2,0.266667,0.066667,0.4,0.6,0.2,0.066667,0.133333,-1
-0.364,-0.328667,-0.008667,-22.693333,0.241333,0.287333,0.601981,84.666667,6.770678,-0.00622,0.333333,0.533333,0.333333,0.2,0.666667,0.333333,0.266667,0.133333,0.133333,1
-0.457333,-0.380667,0.188,11.486667,0.183333,0.283333,0.35931,58.666667,11.085,0.994898,0.533333,0.733333,0.266667,0.133333,0.733333,0.266667,0.066667,0.066667,0.0,-1
-0.104,-0.299333,0.193333,55.333333,0.88,0.019333,0.233242,78.0,8.16656,1.462365,0.4,0.533333,0.2,0.066667,0.533333,0.466667,0.2,0.2,0.0,1
-0.022667,-0.174667,0.151333,-5.066667,1.944,-0.034667,0.452519,58.666667,11.539919,2.032444,0.266667,0.533333,0.2,0.2,0.466667,0.533333,0.2,0.2,0.0,1
-0.26,-0.536,0.111333,48.753333,0.626,0.192667,0.251017,72.0,3.687325,-1.292286,0.6,0.733333,0.333333,0.066667,0.666667,0.333333,0.2,0.066667,0.133333,-1
-0.094667,0.089333,0.27,70.026667,2.71,-0.328,0.409103,39.333333,12.207512,4.851063,0.266667,0.266667,0.2,0.2,0.6,0.4,0.333333,0.333333,0.0,-1
-0.738,-0.042667,-0.16,46.04,-3.358,0.926667,0.117533,194.666667,6.015,-0.005094,0.2,0.466667,0.666667,0.266667,1.0,0.0,0.0,0.0,0.0,-1
-0.574667,0.075333,-0.160667,70.613333,-1.144,0.617333,0.343348,32.666667,10.110084,1.032452,0.133333,0.266667,0.133333,0.533333,0.8,0.2,0.133333,0.133333,0.0,-1
0.027333,0.027333,0.224667,65.08,3.272,-0.435333,0.478114,45.333333,11.42663,3.851771,0.2,0.266667,0.133333,0.133333,0.533333,0.466667,0.4,0.333333,0.066667,1
-0.269333,0.388,0.084,47.52,2.383333,-0.012,1.158678,130.0,13.08228,4.994865,0.0,0.0,0.333333,0.333333,0.666667,0.333333,0.333333,0.333333,0.0,-1
-0.611333,-0.294,0.129333,3.673333,-1.909333,0.608667,0.439418,188.666667,10.110084,1.032452,0.333333,0.333333,0.533333,0.066667,0.8,0.2,0.133333,0.133333,0.0,-1
-0.33,-0.569333,0.062667,-11.373333,0.126667,0.333333,0.463272,97.333333,3.294999,-1.00652,0.466667,0.866667,0.466667,0.066667,0.666667,0.333333,0.066667,0.0,0.066667,-1
-0.279333,-0.348,0.200667,-17.666667,0.684,0.096667,0.467653,91.333333,10.342965,1.993391,0.333333,0.466667,0.333333,0.066667,0.6,0.4,0.266667,0.2,0.066667,1
-0.066,-0.284667,0.332667,59.34,2.919333,-0.350667,0.351928,13.333333,8.592665,2.460955,0.466667,0.666667,0.133333,0.133333,0.6,0.4,0.266667,0.266667,0.0,-1
-0.295333,-0.25,0.192667,-13.306667,-0.198667,0.174667,0.565626,182.0,10.871898,2.992684,0.2,0.4,0.533333,0.0,0.6,0.4,0.2,0.2,0.0,-1
-0.121333,-0.292,0.198,46.293333,0.898667,0.084667,0.325474,98.0,9.660077,1.106858,0.333333,0.4,0.466667,0.266667,0.533333,0.466667,0.4,0.333333,0.066667,-1
-0.099333,0.012667,0.311333,55.06,2.697333,-0.344667,0.441136,52.0,12.207512,4.851063,0.266667,0.333333,0.2,0.133333,0.6,0.4,0.333333,0.333333,0.0,1
0.122,-0.005333,0.318667,31.173333,3.79,-0.554,0.642693,32.666667,11.464617,4.84893,0.266667,0.266667,0.133333,0.133333,0.466667,0.533333,0.333333,0.333333,0.0,1
-0.068,-0.201333,0.356,-16.48,1.064,-0.111333,0.590079,110.0,11.150467,4.991202,0.2,0.466667,0.333333,0.066667,0.466667,0.533333,0.333333,0.333333,0.0,1
-0.087333,-0.483333,-0.089333,12.153333,1.183333,0.160667,0.32189,97.333333,3.551778,-2.967878,0.333333,0.666667,0.333333,0.133333,0.533333,0.466667,0.266667,0.066667,0.2,-1
-0.32,-0.224667,0.193333,-23.326667,-0.340667,0.232,0.58032,156.0,10.871898,2.992684,0.266667,0.4,0.466667,0.066667,0.6,0.4,0.2,0.2,0.0,1
-0.028667,-0.560667,-0.028667,38.246667,1.78,0.042667,0.21946,91.333333,2.928411,-2.004208,0.4,0.666667,0.333333,0.0,0.466667,0.533333,0.133333,0.0,0.133333,-1
-0.655333,-0.442667,-0.012,20.126667,-1.576667,0.614,0.463193,162.666667,2.995,-1.004916,0.4,0.533333,0.466667,0.066667,0.866667,0.133333,0.066667,0.0,0.066667,-1
-0.249333,-0.146,0.288667,-25.88,0.162,0.046,0.702181,142.666667,11.150467,4.991202,0.133333,0.4,0.466667,0.066667,0.6,0.4,0.333333,0.333333,0.0,-1
-0.724667,-0.379333,0.065333,17.56,-2.013333,0.738667,0.402682,143.333333,6.015,-0.005094,0.466667,0.533333,0.466667,0.133333,0.866667,0.133333,0.0,0.0,0.0,-1
-0.036,-0.05,0.016,15.633333,2.250667,-0.110667,0.340719,45.333333,8.945554,1.705949,0.2,0.4,0.133333,0.266667,0.6,0.4,0.133333,0.133333,0.0,-1
-0.216667,-0.08,0.266,55.06,1.582,-0.134667,0.441136,58.666667,11.523686,3.851071,0.333333,0.4,0.266667,0.133333,0.666667,0.333333,0.266667,0.266667,0.0,1
-0.451333,-0.211333,0.123333,63.146667,1.312667,0.048667,0.562934,149.333333,12.181064,1.995059,0.2,0.533333,0.533333,0.0,0.733333,0.266667,0.266667,0.2,0.066667,-1
